λιβύη|3033
λιθοβολέω|3036
λιθάζω|3034
λιθόστρωτον|3038
λικμάω|3039
λιμά|2982
λιμήν|3040
λιμός|3042
λιπαρός|3045
λογικός|3050
λογισμός|3053
λογομαχέω|3054
λογομαχία|3055
λογία|3048
λογίζομαι|3049
λοιδορέω|3058
λοιδορία|3059
λοιμός|3061
λοιποῦ|3064
λοιπόν|3063
λοιπός|3062
λουκᾶς|3065
λουτρόν|3067
λοίδορος|3060
λούκιος|3066
λούω|3068
λυδία|3070
λυκαονιστί|3072
λυκαονία|3071
λυκία|3073
λυμαίνομαι|3075
λυπέω|3076
λυσανίας|3078
λυσιτελέω|3081
λυσίας|3079
λυτρωτής|3086
λυτρόω|3084
λυχνία|3087
λωίς|3090
λάζαρος|2976
λάθρᾳ|2977
λάμεχ|2984
λάμπω|2989
λάρυγξ|2995
λάσκω|2997
λάχανον|3001
λέγω|3004
λέντιον|3012
λέπρα|3014
λέων|3023
λήθη|3024
λίαν|3029
λίβανος|3030
λίθινος|3035
λίθος|3037
λίμνη|3041
λίνον|3043
λίτρα|3046
λίψ|3047
λόγιον|3051
λόγιος|3052
λόγος|3056
λόγχη|3057
λύδδα|3069
λύκος|3074
λύπη|3077
λύσις|3080
λύστρα|3082
λύτρον|3083
λύτρωσις|3085
λύχνος|3088
λύω|3089
λώτ|3091
λῃστής|3027
λῆρος|3026
λῆψις|3028
λῖνος|3044
μαγδαληνή|3094
μαγδαλά|3093
μαγεία|3095
μαγεύω|3096
μαγώγ|3098
μαδιάμ|3099
μαθητεύω|3100
μαθητής|3101
μαθουσάλα|3103
μαθήτρια|3102
μαινάν|3104
μακαρισμός|3108
μακαρίζω|3106
μακεδονία|3109
μακεδών|3110
μακροθυμέω|3114
μακροθυμία|3115
μακροθύμως|3116
μακροχρόνιος|3118
μακράν|3112
μακρόθεν|3113
μακρός|3117
μακάριος|3107
μαλακία|3119
μαλακός|3120
μαλελεήλ|3121
μαμωνᾶς|3126
μανασσῆς|3128
μαναήν|3127
μανθάνω|3129
μαντεύομαι|3132
μανία|3130
μαραίνω|3133
μαργαρίτης|3135
μαρτυρέω|3140
μαρτυρία|3141
μαρτύριον|3142
μαρτύρομαι|3143
μαρὰν ἀθά|3134
μαρία|3137
μασσάομαι|3145
μαστιγόω|3146
μαστίζω|3147
μαστός|3149
ματαιολογία|3150
ματαιολόγος|3151
ματαιότης|3153
ματαιόω|3154
ματθαῖος|3156
ματθάν|3157
ματθάτ|3158
ματθίας|3159
ματταθά|3160
ματταθίας|3161
μαάθ|3092
μαίνομαι|3105
μεγαλαυχέω|3166
μεγαλειότης|3168
μεγαλεῖος|3167
μεγαλοπρεπής|3169
μεγαλωσύνη|3172
μεγαλύνω|3170
μεγιστάν|3175
μεγάλως|3171
μεθερμηνεύω|3177
μεθοδεία|3180
μεθίστημι|3179
μεθόριον|3181
μεθύσκω|3182
μεθύω|3184
μειζότερος|3186
μελετάω|3191
μελεᾶς|3190
μελχισεδέκ|3198
μελχί|3197
μελίσσιος|3193
μελίτη|3194
μεμβράνα|3200
μεμψίμοιρος|3202
μενοῦνγε|3304
μεριμνάω|3309
μερισμός|3311
μεριστής|3312
μερίζω|3307
μερίς|3310
μεσημβρία|3314
μεσιτεύω|3315
μεσονύκτιον|3317
μεσοποταμία|3318
μεσουράνημα|3321
μεσσίας|3323
μεστός|3324
μεστόω|3325
μεσίτης|3316
μεσότοιχον|3320
μεσόω|3322
μεταβαίνω|3327
μεταβάλλω|3328
μεταδίδωμι|3330
μετακαλέω|3333
μετακινέω|3334
μεταλαμβάνω|3335
μεταλλάσσω|3337
μεταμορφόω|3339
μεταμέλομαι|3338
μετανοέω|3340
μεταξύ|3342
μεταπέμπω|3343
μεταστρέφω|3344
μετασχηματίζω|3345
μετατίθημι|3346
μεταίρω|3332
μετεωρίζομαι|3349
μετοικεσία|3350
μετοικίζω|3351
μετοχή|3352
μετρητής|3355
μετριοπαθέω|3356
μετρέω|3354
μετρίως|3357
μετά|3326
μετάγω|3329
μετάθεσις|3331
μετάληψις|3336
μετάνοια|3341
μετέπειτα|3347
μετέχω|3348
μείζων|3187
μεῖζον|3185
μηδαμῶς|3365
μηδείς|3367
μηδέ|3366
μηδέποτε|3368
μηδέπω|3369
μηκέτι|3371
μηκύνω|3373
μηλωτή|3374
μηνύω|3377
μηρός|3382
μητραλῴας|3389
μιασμός|3394
μιαίνω|3392
μικρόν|3397
μικρός|3398
μιμητής|3402
μιμνήσκομαι|3403
μιμέομαι|3401
μισθαποδοσία|3405
μισθαποδότης|3406
μισθωτός|3411
μισθός|3408
μισθόω|3409
μισέω|3404
μιτυλήνη|3412
μιχαήλ|3413
μνεία|3417
μνημεῖον|3419
μνημονεύω|3421
μνημόσυνον|3422
μνηστεύω|3423
μνάομαι|3415
μνάσων|3416
μνήμη|3420
μνᾶ|3414
μνῆμα|3418
μογγιλάλος|3424
μοιχαλίς|3428
μοιχεία|3430
μοιχεύω|3431
μοιχάομαι|3429
μοιχός|3432
μολυσμός|3436
μολόχ|3434
μολύνω|3435
μομφή|3437
μονογενής|3439
μονή|3438
μονόφθαλμος|3442
μονόω|3443
μορφή|3444
μορφόω|3445
μοσχοποιέω|3447
μουσικός|3451
μυελός|3452
μυκτηρίζω|3456
μυκάομαι|3455
μυλικός|3457
μυλών|3459
μυριάς|3461
μυρίζω|3462
μυρίοι|3463
μυστήριον|3466
μυσία|3465
μυωπάζω|3467
μυέω|3453
μωμάομαι|3469
μωραίνω|3471
μωρολογία|3473
μωρία|3472
μωρός|3474
μωσῆς|3475
μάγος|3097
μάκελλον|3111
μάλιστα|3122
μάλχος|3124
μάμμη|3125
μάννα|3131
μάρθα|3136
μάρκος|3138
μάρμαρος|3139
μάρτυς|3144
μάστιξ|3148
μάταιος|3152
μάτην|3155
μάχαιρα|3162
μάχη|3163
μάχομαι|3164
μέγας|3173
μέγεθος|3174
μέθη|3178
μέθυσος|3183
μέλαν|3188
μέλας|3189
μέλει|3199
μέλι|3192
μέλλω|3195
μέλος|3196
μέμφομαι|3201
μέν|3303
μέντοι|3305
μένω|3306
μέριμνα|3308
μέρος|3313
μέσος|3319
μέτοχος|3353
μέτρον|3358
μέτωπον|3359
μέχρι|3360
μή|3361
μήν|@
μήποτε|3379
μήπω|3380
μήπως|3381
μήτε|3383
μήτηρ|3384
μήτι|3385
μήτρα|3388
μίασμα|3393
μίγμα|3395
μίγνυμι|3396
μίλητος|3399
μίλιον|3400
μίσθιος|3407
μίσθωμα|3410
μόγις|3425
μόδιος|3426
μόλις|3433
μόνον|3440
μόνος|3441
μόρφωσις|3446
μόσχος|3448
μόχθος|3449
μύλος|3458
μύρα|3460
μύρον|3464
μώλωψ|3468
μᾶλλον|3123
μῆδος|3370
μῆκος|3372
μῦθος|3454
μῶμος|3470
ναασσών|3476
ναγγαί|3477
ναζαρηνός|3479
ναζαρέτ|3478
ναζωραῖος|3480
ναθαναήλ|3482
ναθάν|3481
ναούμ|3486
ναυαγέω|3489
ναχώρ|3493
ναί|3483
ναίν|3484
ναός|3485
ναύκληρος|3490
ναύτης|3492
ναῦς|3491
νεανίας|3494
νεανίσκος|3495
νεεμάν|3497
νεκρός|3498
νεκρόω|3499
νεοσσός|3502
νεφθαλείμ|3508
νεφρός|3510
νεφέλη|3507
νεωκόρος|3511
νεωτερικός|3512
νεάπολις|3496
νεότης|3503
νεόφυτος|3504
νεύω|3506
νηπιάζω|3515
νηρεύς|3517
νηρί|3518
νηστεία|3521
νηστεύω|3522
νησίον|3519
νηφαλέος|3524
νικολαίτης|3531
νικάνωρ|3527
νικάω|3528
νικόδημος|3530
νικόλαος|3532
νικόπολις|3533
νινευί|3535
νινευίτης|3536
νιπτήρ|3537
νομικός|3544
νομοδιδάσκαλος|3547
νομοθεσία|3548
νομοθετέω|3549
νομοθέτης|3550
νομή|3542
νομίζω|3543
νομίμως|3545
νοσσιά|3555
νοσσίον|3556
νοσφίζω|3557
νοσέω|3552
νουθεσία|3559
νουθετέω|3560
νουμηνία|3561
νουνεχῶς|3562
νοέω|3539
νοῦς|3563
νυμφίος|3566
νυμφών|3567
νυμφᾶς|3564
νυνί|3570
νυστάζω|3573
νυχθήμερον|3574
νωθρός|3576
νάρδος|3487
νάρκισσος|3488
νέκρωσις|3500
νέος|3501
νέφος|3509
νή|3513
νήθω|3514
νήπιος|3516
νήφω|3525
νίγερ|3526
νίκη|3529
νίπτω|3538
νόημα|3540
νόθος|3541
νόμισμα|3546
νόμος|3551
νόσημα|3553
νόσος|3554
νότος|3558
νύμφη|3565
νύξ|3571
νύσσω|3572
νῆσος|3520
νῆστις|3523
νῖκος|3534
νῦν|3568
νῶε|3575
νῶτος|3577
ξενοδοχέω|3580
ξενία|3578
ξενίζω|3579
ξηραίνω|3583
ξηρός|3584
ξυράω|3587
ξένος|3581
ξέστης|3582
ξύλινος|3585
ξύλον|3586
οἰκειακός|3615
οἰκεῖος|3609
οἰκητήριον|3613
οἰκοδεσποτέω|3616
οἰκοδεσπότης|3617
οἰκοδομέω|3618
οἰκοδομή|3619
οἰκονομέω|3621
οἰκονομία|3622
οἰκονόμος|3623
οἰκουμένη|3625
οἰκτείρω|3627
οἰκτιρμός|3628
οἰκτίρμων|3629
οἰκέτης|3610
οἰκέω|3611
οἰκία|3614
οἰνοπότης|3630
οἰνοφλυγία|3632
οἴκημα|3612
οἴμαι|3633
οἵος|3634
οἶδα|1492
οἶκος|3624
οἶνος|3631
οὐ|3756
οὐαί|3759
οὐδαμῶς|3760
οὐδείς|3762
οὐδέ|3761
οὐδέποτε|3763
οὐδέπω|3764
οὐκουρός|3626
οὐκοῦν|3766
οὐκέτι|3765
οὐρανόθεν|3771
οὐρανός|3772
οὐρβανός|3773
οὐρά|3769
οὐράνιος|3770
οὐρίας|3774
οὐσία|3776
οὐχί|3780
οὐά|3758
οὔπω|3768
οὔτε|3777
οὕτως|3779
οὖν|3767
οὖς|3775
οὗ|3757
οὗτος|3778
παγιδεύω|3802
παγίς|3803
παθητός|3805
παιδαγωγός|3807
παιδευτής|3810
παιδεία|3809
παιδεύω|3811
παιδιόθεν|3812
παιδάριον|3808
παιδίον|3813
παιδίσκη|3814
παλαιός|3820
παλαιότης|3821
παλαιόω|3822
παλιγγενεσία|3824
παμπληθεί|3826
παμφυλία|3828
πανδοχεύς|3830
πανδοχεῖον|3829
πανοικί|3832
πανοπλία|3833
πανουργία|3834
πανοῦργος|3835
πανταχοῦ|3837
πανταχόθεν|3836
παντελής|3838
παντοκράτωρ|3841
πανήγυρις|3831
παραβαίνω|3845
παραβιάζομαι|3849
παραβολή|3850
παραβουλεύομαι|3851
παραβάλλω|3846
παραβάτης|3848
παραγγελία|3852
παραγγέλλω|3853
παραγίνομαι|3854
παραδειγματίζω|3856
παραδιατριβή|3859
παραδέχομαι|3858
παραδίδωμι|3860
παραζηλόω|3863
παραθαλάσσιος|3864
παραθεωρέω|3865
παραθήκη|3866
παραινέω|3867
παραιτέομαι|3868
παρακαθίζω|3869
παρακαλέω|3870
παρακαλύπτω|3871
παρακολουθέω|3877
παρακοή|3876
παρακούω|3878
παρακύπτω|3879
παραλαμβάνω|3880
παραλλαγή|3883
παραλογίζομαι|3884
παραλυτικός|3885
παραλέγομαι|3881
παραλύω|3886
παραμυθέομαι|3888
παραμυθία|3889
παραμένω|3887
παραμύθιον|3890
παρανομέω|3891
παρανομία|3892
παραπικρασμός|3894
παραπικραίνω|3893
παραπλησίως|3898
παραπλέω|3896
παραπλήσιον|3897
παραπορεύομαι|3899
παραπίπτω|3895
παραρρέω|3901
παρασκευάζω|3903
παρασκευή|3904
παρατείνω|3905
παρατηρέω|3906
παρατυγχάνω|3909
παρατήρησις|3907
παρατίθημι|3908
παραυτίκα|3910
παραφρονέω|3912
παραφρονία|3913
παραφέρω|3911
παραχειμασία|3915
παραχειμάζω|3914
παραχρῆμα|3916
παρεισδύω|3921
παρεισφέρω|3923
παρεισάγω|3919
παρεισέρχομαι|3922
παρεκτός|3924
παρεμβολή|3925
παρενοχλέω|3926
παρεπίδημος|3927
παρείσακτος|3920
παρηγορία|3931
παρθενία|3932
παρθένος|3933
παρμενᾶς|3937
παροικέω|3939
παροικία|3940
παροιμία|3942
παρομοιάζω|3945
παροξυσμός|3948
παροξύνω|3947
παροργισμός|3950
παροργίζω|3949
παροτρύνω|3951
παρουσία|3952
παροψίς|3953
παροίχομαι|3944
παρρησιάζομαι|3955
παρρησία|3954
παρά|3844
παράβασις|3847
παράγω|3855
παράδεισος|3857
παράδοξος|3861
παράδοσις|3862
παράκειμαι|3873
παράκλησις|3874
παράκλητος|3875
παράλιος|3882
παράπτωμα|3900
παράσημος|3902
παρέρχομαι|3928
παρέχω|3930
παρίημι|3935
παρίστημι|3936
παρόμοιος|3946
πατρικός|3967
πατριά|3965
πατριάρχης|3966
πατρολῴας|3964
πατροπαράδοτος|3970
πατρίς|3968
πατρόβας|3969
πατρῷος|3971
πατάσσω|3960
πατέω|3961
πατήρ|3962
παχύνω|3975
παίζω|3815
παίω|3817
παύω|3973
παῖς|3816
παῦλος|3972
πεδινός|3977
πεζεύω|3978
πεζῇ|3979
πειθαρχέω|3980
πειθός|3981
πεινάω|3983
πειρασμός|3986
πειράζω|3985
πειράω|3987
πεισμονή|3988
πελεκίζω|3990
πενθερά|3994
πενθερός|3995
πενθέω|3996
πενιχρός|3998
πεντακισχίλιοι|4000
πεντακόσιοι|4001
πεντεκαιδέκατος|4003
πεντηκοστή|4005
πεντάκις|3999
πεντήκοντα|4004
πεποίθησις|4006
περιαιρέω|4014
περιαστράπτω|4015
περιβλέπομαι|4017
περιβάλλω|4016
περιβόλαιον|4018
περιδέω|4019
περιεργάζομαι|4020
περιζώννυμι|4024
περικαλύπτω|4028
περικεφαλαία|4030
περικρατής|4031
περικρύπτω|4032
περικυκλόω|4033
περικάθαρμα|4027
περιλείπω|4035
περιλάμπω|4034
περιμένω|4037
περιοικέω|4039
περιοχή|4042
περιούσιος|4041
περιπατέω|4043
περιπείρω|4044
περιποιέω|4046
περιποίησις|4047
περιπίπτω|4045
περιρρήγνυμι|4048
περισπάω|4049
περισσεία|4050
περισσεύω|4052
περισσός|4053
περισσότερος|4055
περισσῶς|4057
περιστερά|4058
περιτομή|4061
περιτρέπω|4062
περιτρέχω|4063
περιτέμνω|4059
περιτίθημι|4060
περιφρονέω|4065
περιφέρω|4064
περιάγω|4013
περιέρχομαι|4022
περιέχω|4023
περιίστημι|4026
περπερεύομαι|4068
περσίς|4069
περί|4012
περίεργος|4021
περίθεσις|4025
περίκειμαι|4029
περίλυπος|4036
περίοικος|4040
περίσσευμα|4051
περίχωρος|4066
περίψημα|4067
πετεινόν|4071
πετρώδης|4075
πείθω|3982
πεῖρα|3984
πηγή|4077
πηδάλιον|4079
πηλίκος|4080
πηλός|4081
πιθανολογία|4086
πικραίνω|4087
πικρία|4088
πικρός|4089
πικρῶς|4090
πιλᾶτος|4091
πινακίδιον|4093
πιπράσκω|4097
πισιδία|4099
πιστεύω|4100
πιστικός|4101
πιστός|4103
πιστόω|4104
πιάζω|4084
πιέζω|4085
πιότης|4096
πλανάω|4105
πλανήτης|4107
πλαστός|4112
πλατεῖα|4113
πλατύνω|4115
πλατύς|4116
πλεονεκτέω|4122
πλεονεξία|4124
πλεονάζω|4121
πλεονέκτης|4123
πλευρά|4125
πλείων|4119
πλεῖστος|4118
πληγή|4127
πληθύνω|4129
πλημμύρα|4132
πληροφορέω|4135
πληροφορία|4136
πληρόω|4137
πλησμονή|4140
πλησίον|4139
πλοιάριον|4142
πλουσίως|4146
πλουτέω|4147
πλουτίζω|4148
πλούσιος|4145
πλοῖον|4143
πλοῦτος|4149
πλάνη|4106
πλάνος|4108
πλάξ|4109
πλάσμα|4110
πλάσσω|4111
πλάτος|4114
πλέγμα|4117
πλέκω|4120
πλέω|4126
πλήθω|4130
πλήκτης|4131
πλήν|4133
πλήρης|4134
πλήρωμα|4138
πλήσσω|4141
πλόος|4144
πλύνω|4150
πλῆθος|4128
πνευματικός|4152
πνευματικῶς|4153
πνεῦμα|4151
πνικτός|4156
πνοή|4157
πνέω|4154
πνίγω|4155
ποδήρης|4158
ποιητής|4163
ποικίλος|4164
ποιμαίνω|4165
ποιμήν|4166
ποιέω|4160
πολεμέω|4170
πολιτεία|4174
πολιτεύομαι|4176
πολιτάρχης|4173
πολλαπλασίων|4179
πολλάκις|4178
πολυλογία|4180
πολυμερῶς|4181
πολυποίκιλος|4182
πολυτελής|4185
πολυτρόπως|4187
πολίτευμα|4175
πολίτης|4177
πολύς|4183
πολύσπλαγχνος|4184
πολύτιμος|4186
πονηρία|4189
πονηρός|4190
πονηρότερα|4191
ποντικός|4193
πορεία|4197
πορεύομαι|4198
πορθέω|4199
πορισμός|4200
πορνεία|4202
πορνεύω|4203
πορρωτέρω|4208
πορφυροῦς|4210
πορφυρόπωλις|4211
πορφύρα|4209
ποσάκις|4212
ποταμοφόρητος|4216
ποταμός|4215
ποταπός|4217
ποτέ|4218
ποτήριον|4221
ποτίζω|4222
ποτίολοι|4223
ποίημα|4161
ποίησις|4162
ποίμνη|4167
ποίμνιον|4168
πού|4225
πούδης|4227
πούς|4228
ποῖος|4169
ποῦ|4226
πραγματεία|4230
πραγματεύομαι|4231
πραιτώριον|4232
πρασιά|4237
πραύς|4239
πρεσβεία|4242
πρεσβεύω|4243
πρεσβυτέριον|4244
πρεσβύτερος|4245
πρεσβύτης|4246
πρεσβῦτις|4247
πρηνής|4248
προαιρέω|4255
προαιτιάομαι|4256
προακούω|4257
προαμαρτάνω|4258
προαύλιον|4259
προβατικός|4262
προβαίνω|4260
προβιβάζω|4264
προβλέπομαι|4265
προβάλλω|4261
προγινώσκω|4267
προγράφω|4270
προγίνομαι|4266
προδίδωμι|4272
προδότης|4273
προελπίζω|4276
προενάρχομαι|4278
προεπαγγέλλομαι|4279
προερέω|4280
προετοιμάζω|4282
προευαγγελίζομαι|4283
προείδω|4275
προηγέομαι|4285
προθεσμία|4287
προθυμία|4288
προθύμως|4290
προκαλέομαι|4292
προκαταγγέλλω|4293
προκαταρτίζω|4294
προκηρύσσω|4296
προκοπή|4297
προκυρόω|4300
προκόπτω|4298
προλαμβάνω|4301
προλέγω|4302
προμαρτύρομαι|4303
προμελετάω|4304
προμεριμνάω|4305
προνοέω|4306
προοράω|4308
προορίζω|4309
προπετής|4312
προπορεύομαι|4313
προπάσχω|4310
προπέμπω|4311
προσαγορεύω|4316
προσαγωγή|4318
προσαιτέω|4319
προσαναβαίνω|4320
προσαναλίσκω|4321
προσαναπληρόω|4322
προσανατίθημι|4323
προσαπειλέω|4324
προσδαπανάω|4325
προσδοκάω|4328
προσδοκία|4329
προσδέομαι|4326
προσδέχομαι|4327
προσεγγίζω|4331
προσεδρεύω|4332
προσεργάζομαι|4333
προσευχή|4335
προσεάω|4330
προσεύχομαι|4336
προσηλόω|4338
προσκαλέω|4341
προσκαρτερέω|4342
προσκαρτέρησις|4343
προσκεφάλαιον|4344
προσκληρόω|4345
προσκολλάω|4347
προσκοπή|4349
προσκυλίω|4351
προσκυνητής|4353
προσκυνέω|4352
προσκόπτω|4350
προσλαλέω|4354
προσλαμβάνω|4355
προσμένω|4357
προσορμίζω|4358
προσοφείλω|4359
προσοχθίζω|4360
προσποιέω|4364
προσπορεύομαι|4365
προσπήγνυμι|4362
προσπίπτω|4363
προσρήγνυμι|4366
προστρέχω|4370
προστάσσω|4367
προστάτις|4368
προστίθημι|4369
προσφιλής|4375
προσφορά|4376
προσφωνέω|4377
προσφάγιον|4371
προσφάτως|4373
προσφέρω|4374
προσψαύω|4379
προσωποληπτέω|4380
προσωποληψία|4382
προσωπολήπτης|4381
προσάββατον|4315
προσάγω|4317
προσέρχομαι|4334
προσέχω|4337
προσήλυτος|4339
προτείνω|4385
προτρέπω|4389
προτρέχω|4390
προτίθεμαι|4388
προυπάρχω|4391
προφητεία|4394
προφητεύω|4395
προφητικός|4397
προφθάνω|4399
προφέρω|4393
προφήτης|4396
προφῆτις|4398
προχειροτονέω|4401
προχειρίζομαι|4400
προάγω|4254
προέπω|4277
προέρχομαι|4281
προέχω|4284
προίστημι|4291
πρωινός|4407
πρωτεύω|4409
πρωτοκαθεδρία|4410
πρωτοκλισία|4411
πρωτοστάτης|4414
πρωτοτόκια|4415
πρωτότοκος|4416
πρωί|4404
πρωία|4405
πράκτωρ|4233
πράσσω|4238
πρέπω|4241
πρίζω|4249
πρίν|4250
πρίσκα|4251
πρίσκιλλα|4252
πρό|4253
πρόβατον|4263
πρόγνωσις|4268
πρόγονος|4269
πρόδηλος|4271
πρόδρομος|4274
πρόθεσις|4286
πρόθυμος|4289
πρόκειμαι|4295
πρόκριμα|4299
πρόνοια|4307
πρός|4314
πρόσκαιρος|4340
πρόσκλησις|4346
πρόσκομμα|4348
πρόσληψις|4356
πρόσπεινος|4361
πρόσφατος|4372
πρόσχυσις|4378
πρόσωπον|4383
πρότερον|4386
πρότερος|4387
πρόφασις|4392
πρόχορος|4402
πρύμνα|4403
πρώιμος|4406
πρᾳότης|4236
πρᾳύτης|4240
πρᾶγμα|4229
πρᾶξις|4234
πρᾷος|4235
πρῴρα|4408
πρῶτον|4412
πρῶτος|4413
πταίω|4417
πτερύγιον|4419
πτηνός|4421
πτολεμαίς|4424
πτοέω|4422
πτωχεία|4432
πτωχεύω|4433
πτωχός|4434
πτέρνα|4418
πτέρυξ|4420
πτόησις|4423
πτύον|4425
πτύρω|4426
πτύσμα|4427
πτύσσω|4428
πτύω|4429
πτῶμα|4430
πτῶσις|4431
πυγμή|4435
πυκνός|4437
πυκτεύω|4438
πυλών|4440
πυνθάνομαι|4441
πυρετός|4446
πυρράζω|4449
πυρά|4443
πυρέσσω|4445
πυρός|4450
πυρόω|4448
πωλέω|4453
πωρόω|4456
πάθημα|3804
πάθος|3806
πάλαι|3819
πάλη|3823
πάλιν|3825
πάμπολυς|3827
πάντοθεν|3840
πάντοτε|3842
πάντως|3843
πάντῃ|3839
πάρδαλις|3917
πάρειμι|3918
πάρεσις|3929
πάρθος|3934
πάροδος|3938
πάροικος|3941
πάροινος|3943
πάσχα|3957
πάσχω|3958
πάταρα|3959
πάτμος|3963
πάφος|3974
πέδη|3976
πέλαγος|3989
πέμπτος|3991
πέμπω|3992
πένης|3993
πένθος|3997
πέντε|4002
πέραν|4008
πέρας|4009
πέργαμος|4010
πέργη|4011
πέριξ|4038
πέρυσι|4070
πέτομαι|4072
πέτρα|4073
πέτρος|4074
πήγανον|4076
πήγνυμι|4078
πήρα|4082
πίμπρημι|4092
πίναξ|4094
πίνω|4095
πίπτω|4098
πίστις|4102
πόθεν|4159
πόλεμος|4171
πόλις|4172
πόμα|4188
πόνος|4192
πόντιος|4194
πόντος|4195
πόπλιος|4196
πόρκιος|4201
πόρνη|4204
πόρνος|4205
πόρρω|4206
πόρρωθεν|4207
πόσις|4213
πόσος|4214
πότε|4219
πότερος|4220
πότος|4224
πύθων|4436
πύλη|4439
πύργος|4444
πύρινος|4447
πύρωσις|4451
πώποτε|4455
πώρωσις|4457
πᾶς|3956
πῆχυς|4083
πῦρ|4442
πῶλος|4454
πῶς|4459
σαβαχθανί|4518
σαβαώθ|4519
σαββατισμός|4520
σαγήνη|4522
σαδδουκαῖος|4523
σαδώκ|4524
σαλαθιήλ|4528
σαλαμίς|4529
σαλεύω|4531
σαλμών|4533
σαλμώνη|4534
σαλπιστής|4538
σαλπίζω|4537
σαλά|4527
σαλήμ|4532
σαλώμη|4539
σαμαρείτης|4541
σαμαρεῖτις|4542
σαμοθρᾴκη|4543
σαμουήλ|4545
σαμψών|4546
σαμάρεια|4540
σανδάλιον|4547
σανίς|4548
σαούλ|4549
σαπρός|4550
σαπφείρη|4551
σαργάνη|4553
σαρδόνυξ|4557
σαρκικός|4559
σαρόω|4563
σατανᾶς|4567
σατᾶν|4566
σαίνω|4525
σαῦλος|4569
σβέννυμι|4570
σεαυτοῦ|4572
σεβαστός|4575
σεβάζομαι|4573
σειρά|4577
σεισμός|4578
σεκοῦνδος|4580
σελεύκεια|4581
σεληνιάζομαι|4583
σελήνη|4582
σεμεί|4584
σεμνός|4586
σεμνότης|4587
σεμίδαλις|4585
σερούχ|4562
σείω|4579
σημαίνω|4591
σημειόομαι|4593
σημεῖον|4592
σηρικός|4596
σητόβρωτος|4598
σθενόω|4599
σιαγών|4600
σιγάω|4601
σιγή|4602
σιδήρεος|4603
σιδών|4605
σιδώνιος|4606
σικάριος|4607
σιλουανός|4610
σιλωάμ|4611
σιμικίνθιον|4612
σινδών|4616
σινιάζω|4617
σινᾶ|4614
σιτευτός|4618
σιτιστός|4619
σιτομέτριον|4620
σιωπάω|4623
σιών|4622
σκανδαλίζω|4624
σκευή|4631
σκευᾶς|4630
σκεῦος|4632
σκηνοπηγία|4634
σκηνοποιός|4635
σκηνή|4633
σκηνόω|4637
σκιρτάω|4640
σκιά|4639
σκληροκαρδία|4641
σκληροτράχηλος|4644
σκληρός|4642
σκληρότης|4643
σκληρύνω|4645
σκολιός|4646
σκοπέω|4648
σκοπός|4649
σκορπίζω|4650
σκορπίος|4651
σκοτεινός|4652
σκοτία|4653
σκοτίζω|4654
σκοτόω|4656
σκυθρωπός|4659
σκωληκόβρωτος|4662
σκάνδαλον|4625
σκάπτω|4626
σκάφη|4627
σκέλος|4628
σκέπασμα|4629
σκήνωμα|4638
σκόλοψ|4647
σκότος|4655
σκύβαλον|4657
σκύθης|4658
σκύλλω|4660
σκώληξ|4663
σκῆνος|4636
σκῦλον|4661
σμαράγδινος|4664
σμυρνίζω|4669
σμάραγδος|4665
σμύρνα|@
σολομών|4672
σορός|4673
σουδάριον|4676
σουσάννα|4677
σοφία|4678
σοφίζω|4679
σοφός|4680
σπανία|4681
σπαργανόω|4683
σπαράσσω|4682
σπαταλάω|4684
σπεκουλάτωρ|4688
σπερμολόγος|4691
σπείρω|4687
σπεύδω|4692
σπεῖρα|4686
σπιλάς|4694
σπιλόω|4695
σπλαγχνίζομαι|4697
σπλάγχνα|4698
σποδός|4700
σπορά|4701
σπουδαιοτέρως|4708
σπουδαιότερον|4706
σπουδαίως|4709
σπουδαῖος|4705
σπουδάζω|4704
σπουδή|4710
σπυρίς|4711
σπάω|4685
σπένδω|4689
σπέρμα|4690
σπήλαιον|4693
σπόγγος|4699
σπόριμος|4702
σπόρος|4703
σπῖλος|4696
στατήρ|4715
σταυρός|4716
σταυρόω|4717
σταφυλή|4718
στεναγμός|4726
στενοχωρέω|4729
στενοχωρία|4730
στενάζω|4727
στενός|4728
στερεός|4731
στερεόω|4732
στερέωμα|4733
στεφανόω|4737
στεφανᾶς|4734
στεῖρος|4723
στηριγμός|4740
στηρίζω|4741
στιγμή|4743
στοιβάς|4746
στοιχεῖον|4747
στοιχέω|4748
στολή|4749
στοά|4745
στρατεία|4752
στρατεύομαι|4754
στρατηγός|4755
στρατιά|4756
στρατιώτης|4757
στρατολογέω|4758
στρατοπεδάρχης|4759
στρατόπεδον|4760
στρεβλόω|4761
στρηνιάω|4763
στρουθίον|4765
στρωννύω|4766
στράτευμα|4753
στρέφω|4762
στρῆνος|4764
στυγητός|4767
στυγνάζω|4768
στωικός|4770
στάδιον|4712
στάμνος|4713
στάσις|4714
στάχυς|@
στέγη|4721
στέγω|4722
στέλλω|4724
στέμμα|4725
στέφανος|@
στήκω|4739
στίγμα|4742
στίλβω|4744
στόμα|4750
στόμαχος|4751
στῆθος|4738
στῦλος|4769
συγγενής|4773
συγγνώμη|4774
συγγένεια|4772
συγκαθίζω|4776
συγκακοπαθέω|4777
συγκακουχέω|4778
συγκαλέω|4779
συγκαλύπτω|4780
συγκαταβαίνω|4782
συγκατατίθημι|4784
συγκαταψηφίζω|4785
συγκατάθεσις|4783
